CountryName,Year,Week,D_0_14,D_15_64,D_64m,D_65_74,D_75_84,D_85p,D_65p,D_Total,P_0_14,P_15_64,P_64m,P_65_74,P_75_84,P_85p,P_Total,AveBaselineDeathRate17_19_0_14,ExpBaselineDeaths2020_0_14,ExtraDeathsOverBaseline_0_14,AveBaselineDeathRate17_19_15_64,ExpBaselineDeaths2020_15_64,ExtraDeathsOverBaseline_15_64,ExpBaselineDeaths2020_64m,ExtraDeathsOverBaseline_64m,AveBaselineDeathRate17_19_65_74,ExpBaselineDeaths2020_65_74,ExtraDeathsOverBaseline_65_74,AveBaselineDeathRate17_19_75_84,ExpBaselineDeaths2020_75_84,ExtraDeathsOverBaseline_75_84,AveBaselineDeathRate17_19_85p,ExpBaselineDeaths2020_85p,ExtraDeathsOverBaseline_85p,ExpBaselineDeaths2020_65p,ExtraDeathsOverBaseline_65p,AveBaselineDeathRate17_19_Total,ExpBaselineDeaths2020_Total,ExtraDeathsOverBaseline_Total
US_Oregon,2020,10,14,168,182,157,198,251,606,788,716675,2742158,3458833,481657,228284,84814,4253588,13.8,9.9,4.1,60.6,166.2,1.8,176.1,5.9,333.8,160.8,-3.8,858.2,195.9,2.1,2943.6,249.7,1.3,606.4,-0.4,179.0,761.3,26.7
US_Oregon,2020,11,12,155,167,154,176,249,579,746,716675,2742158,3458833,481657,228284,84814,4253588,21.2,15.2,-3.2,58.2,159.5,-4.5,174.8,-7.8,337.2,162.4,-8.4,902.6,206.0,-30.0,3009.0,255.2,-6.2,623.7,-44.7,182.5,776.4,-30.4
US_Oregon,2020,12,13,176,189,163,192,231,586,775,716675,2742158,3458833,481657,228284,84814,4253588,13.4,9.6,3.4,51.9,142.4,33.6,152.0,37.0,320.5,154.4,8.6,870.2,198.6,-6.6,2953.4,250.5,-19.5,603.5,-17.5,172.5,733.9,41.1
US_Oregon,2020,13,0,161,161,159,221,218,598,759,716675,2742158,3458833,481657,228284,84814,4253588,13.0,9.3,-9.3,56.0,153.4,7.6,162.7,-1.7,312.0,150.3,8.7,910.8,207.9,13.1,2799.5,237.4,-19.4,595.7,2.3,173.2,736.6,22.4
US_Oregon,2020,14,13,161,174,176,185,243,604,778,716675,2742158,3458833,481657,228284,84814,4253588,7.8,5.6,7.4,56.2,154.1,6.9,159.7,14.3,323.3,155.7,20.3,860.3,196.4,-11.4,2881.8,244.4,-1.4,596.6,7.4,172.9,735.3,42.7
US_Oregon,2020,15,0,166,166,163,197,233,593,759,716675,2742158,3458833,481657,228284,84814,4253588,22.2,15.9,-15.9,53.8,147.4,18.6,163.3,2.7,314.3,151.4,11.6,848.1,193.6,3.4,2736.9,232.1,0.9,577.1,15.9,169.3,719.9,39.1
US_Oregon,2020,16,14,157,171,165,195,234,594,765,716675,2742158,3458833,481657,228284,84814,4253588,9.7,6.9,7.1,58.2,159.5,-2.5,166.4,4.6,354.6,170.8,-5.8,780.0,178.1,16.9,2776.0,235.4,-1.4,584.3,9.7,171.6,729.8,35.2
US_Oregon,2020,17,0,161,161,163,183,254,600,761,716675,2742158,3458833,481657,228284,84814,4253588,8.7,6.3,-6.3,59.3,162.5,-1.5,168.8,-7.8,302.0,145.5,17.5,804.3,183.6,-0.6,2658.5,225.5,28.5,554.6,45.4,165.5,703.8,57.2
US_Oregon,2020,18,13,157,170,158,174,212,544,714,716675,2742158,3458833,481657,228284,84814,4253588,19.9,14.2,-1.2,52.3,143.4,13.6,157.6,12.4,295.0,142.1,15.9,830.5,189.6,-15.6,2637.4,223.7,-11.7,555.4,-11.4,162.7,692.2,21.8
US_Oregon,2020,19,13,160,173,151,184,195,530,703,716675,2742158,3458833,481657,228284,84814,4253588,9.7,6.9,6.1,55.0,150.7,9.3,157.7,15.3,328.6,158.3,-7.3,814.2,185.9,-1.9,2562.6,217.3,-22.3,561.5,-31.5,164.1,697.9,5.1
US_Oregon,2020,20,11,153,164,142,176,234,552,716,716675,2742158,3458833,481657,228284,84814,4253588,10.1,7.3,3.7,57.2,156.8,-3.8,164.1,-0.1,322.3,155.2,-13.2,786.2,179.5,-3.5,2708.8,229.7,4.3,564.5,-12.5,166.6,708.5,7.5
US_Oregon,2020,21,20,162,182,154,168,240,562,744,716675,2742158,3458833,481657,228284,84814,4253588,6.5,4.6,15.4,51.8,142.0,20.0,146.7,35.3,324.9,156.5,-2.5,805.2,183.8,-15.8,2633.3,223.3,16.7,563.7,-1.7,162.2,689.9,54.1
US_Oregon,2020,22,13,153,166,158,163,261,582,748,716675,2742158,3458833,481657,228284,84814,4253588,6.0,4.3,8.7,52.7,144.4,8.6,148.7,17.3,288.7,139.0,19.0,799.9,182.6,-19.6,2831.1,240.1,20.9,561.7,20.3,162.4,690.7,57.3
US_Oregon,2020,23,13,160,173,138,165,207,510,683,716675,2742158,3458833,481657,228284,84814,4253588,19.4,13.9,-0.9,49.6,136.0,24.0,149.9,23.1,302.1,145.5,-7.5,804.6,183.7,-18.7,2677.0,227.0,-20.0,556.2,-46.2,161.2,685.7,-2.7
US_Oregon,2020,24,14,164,178,142,175,232,549,727,716675,2742158,3458833,481657,228284,84814,4253588,20.3,14.6,-0.6,53.8,147.4,16.6,162.0,16.0,306.5,147.6,-5.6,787.1,179.7,-4.7,2589.8,219.6,12.4,547.0,2.0,162.0,689.1,37.9
US_Oregon,2020,25,17,161,178,145,193,215,553,731,716675,2742158,3458833,481657,228284,84814,4253588,13.9,9.9,7.1,54.6,149.8,11.2,159.7,18.3,282.1,135.9,9.1,813.9,185.8,7.2,2764.1,234.4,-19.4,556.1,-3.1,163.9,697.3,33.7
US_Oregon,2020,26,0,154,154,141,175,212,528,682,716675,2742158,3458833,481657,228284,84814,4253588,15.7,11.3,-11.3,53.4,146.4,7.6,157.7,-3.7,301.6,145.3,-4.3,806.1,184.0,-9.0,2498.9,211.9,0.1,541.2,-13.2,159.5,678.6,3.4
US_Oregon,2020,27,14,163,177,146,179,258,583,760,716675,2742158,3458833,481657,228284,84814,4253588,18.5,13.2,0.8,50.8,139.4,23.6,152.6,24.4,282.1,135.9,10.1,786.3,179.5,-0.5,2526.7,214.3,43.7,529.7,53.3,155.9,663.0,97.0
US_Oregon,2020,28,12,171,183,154,177,198,529,712,716675,2742158,3458833,481657,228284,84814,4253588,23.6,16.9,-4.9,54.9,150.4,20.6,167.3,15.7,312.0,150.3,3.7,826.5,188.7,-11.7,2447.2,207.6,-9.6,546.5,-17.5,163.0,693.4,18.6
US_Oregon,2020,29,11,178,189,146,206,218,570,759,716675,2742158,3458833,481657,228284,84814,4253588,12.0,8.6,2.4,55.0,150.8,27.2,159.4,29.6,301.0,145.0,1.0,800.6,182.8,23.2,2463.6,208.9,9.1,536.7,33.3,158.8,675.3,83.7
US_Oregon,2020,30,18,162,180,162,182,216,560,740,716675,2742158,3458833,481657,228284,84814,4253588,14.3,10.2,7.8,51.8,142.1,19.9,152.3,27.7,277.7,133.8,28.2,743.9,169.8,12.2,2673.2,226.7,-10.7,530.3,29.7,156.3,664.7,75.3
US_Oregon,2020,31,12,164,176,137,172,234,543,719,716675,2742158,3458833,481657,228284,84814,4253588,12.0,8.6,3.4,55.5,152.1,11.9,160.7,15.3,288.8,139.1,-2.1,782.5,178.6,-6.6,2511.0,213.0,21.0,530.7,12.3,158.1,672.5,46.5
US_Oregon,2020,32,16,179,195,159,185,229,573,768,716675,2742158,3458833,481657,228284,84814,4253588,17.1,12.2,3.8,55.9,153.2,25.8,165.4,29.6,304.4,146.6,12.4,765.3,174.7,10.3,2434.9,206.5,22.5,527.8,45.2,158.4,673.6,94.4
US_Oregon,2020,33,21,169,190,169,191,227,587,777,716675,2742158,3458833,481657,228284,84814,4253588,11.1,8.0,13.0,51.9,142.4,26.6,150.3,39.7,286.7,138.1,30.9,839.6,191.7,-0.7,2483.2,210.6,16.4,540.4,46.6,157.5,670.0,107.0
US_Oregon,2020,34,14,180,194,169,207,219,595,789,716675,2742158,3458833,481657,228284,84814,4253588,13.4,9.6,4.4,56.1,153.8,26.2,163.4,30.6,303.9,146.4,22.6,721.2,164.6,42.4,2471.2,209.6,9.4,520.6,74.4,156.3,665.0,124.0
US_Oregon,2020,35,13,170,183,158,172,235,565,748,716675,2742158,3458833,481657,228284,84814,4253588,7.0,5.0,8.0,51.1,140.1,29.9,145.0,38.0,300.0,144.5,13.5,744.4,169.9,2.1,2509.9,212.9,22.1,527.3,37.7,153.5,653.1,94.9
US_Oregon,2020,36,0,178,178,141,180,199,520,698,716675,2742158,3458833,481657,228284,84814,4253588,18.5,13.2,-13.2,50.6,138.7,39.3,151.9,26.1,304.8,146.8,-5.8,776.7,177.3,2.7,2384.7,202.3,-3.3,526.4,-6.4,155.0,659.1,38.9
US_Oregon,2020,37,14,174,188,139,179,231,549,737,716675,2742158,3458833,481657,228284,84814,4253588,20.3,14.6,-0.6,51.9,142.3,31.7,156.9,31.1,286.9,138.2,0.8,767.2,175.1,3.9,2372.4,201.2,29.8,514.5,34.5,153.5,652.9,84.1
US_Oregon,2020,38,12,167,179,165,189,257,611,790,716675,2742158,3458833,481657,228284,84814,4253588,13.8,9.9,2.1,56.3,154.5,12.5,164.4,14.6,311.2,149.9,15.1,760.9,173.7,15.3,2404.5,203.9,53.1,527.5,83.5,158.2,672.9,117.1
US_Oregon,2020,39,0,144,144,158,187,234,579,723,716675,2742158,3458833,481657,228284,84814,4253588,0.0,0.0,0.0,50.9,139.7,4.3,139.7,4.3,305.9,147.3,10.7,807.7,184.4,2.6,2704.9,229.4,4.6,561.1,17.9,160.1,681.1,41.9
US_Oregon,2020,40,19,155,174,165,188,206,559,733,716675,2742158,3458833,481657,228284,84814,4253588,13.4,9.6,9.4,60.6,166.2,-11.2,175.8,-1.8,320.6,154.4,10.6,783.2,178.8,9.2,2645.7,224.4,-18.4,557.6,1.4,168.0,714.5,18.5
US_Oregon,2020,41,15,193,208,149,183,221,553,761,716675,2742158,3458833,481657,228284,84814,4253588,14.8,10.6,4.4,53.5,146.8,46.2,157.4,50.6,351.1,169.1,-20.1,787.0,179.7,3.3,2637.8,223.7,-2.7,572.5,-19.5,166.7,708.9,52.1
US_Oregon,2020,42,14,138,152,154,181,226,561,713,716675,2742158,3458833,481657,228284,84814,4253588,20.8,14.9,-0.9,51.4,141.0,-3.0,155.9,-3.9,322.3,155.2,-1.2,830.9,189.7,-8.7,2827.4,239.8,-13.8,584.7,-23.7,169.2,719.9,-6.9
US_Oregon,2020,43,15,184,199,143,206,221,570,769,716675,2742158,3458833,481657,228284,84814,4253588,13.8,9.9,5.1,54.5,149.4,34.6,159.3,39.7,323.7,155.9,-12.9,855.4,195.3,10.7,2597.7,220.3,0.7,571.5,-1.5,166.8,709.6,59.4
US_Oregon,2020,44,13,155,168,156,200,263,619,787,716675,2742158,3458833,481657,228284,84814,4253588,12.4,8.9,4.1,53.7,147.4,7.6,156.3,11.7,302.8,145.8,10.2,846.0,193.1,6.9,2602.6,220.7,42.3,559.7,59.3,163.4,694.9,92.1
US_Oregon,2020,45,17,180,197,176,202,265,643,840,716675,2742158,3458833,481657,228284,84814,4253588,8.3,5.9,11.1,60.6,166.2,13.8,172.2,24.8,309.6,149.1,26.9,846.7,193.3,8.7,2791.3,236.7,28.3,579.1,63.9,171.8,730.7,109.3
US_Oregon,2020,46,11,191,202,175,212,255,642,844,716675,2742158,3458833,481657,228284,84814,4253588,13.4,9.6,1.4,55.6,152.4,38.6,162.0,40.0,304.3,146.6,28.4,894.0,204.1,7.9,2748.6,233.1,21.9,583.8,58.2,170.3,724.6,119.4
US_Oregon,2020,47,0,164,164,166,221,278,665,829,716675,2742158,3458833,481657,228284,84814,4253588,16.2,11.6,-11.6,54.5,149.5,14.5,161.1,2.9,322.4,155.3,10.7,832.1,190.0,31.0,2621.0,222.3,55.7,567.5,97.5,166.4,707.9,121.1
US_Oregon,2020,48,16,166,182,169,257,276,702,884,716675,2742158,3458833,481657,228284,84814,4253588,11.6,8.3,7.7,51.9,142.3,23.7,150.6,31.4,324.3,156.2,12.8,826.1,188.6,68.4,2732.5,231.8,44.2,576.5,125.5,166.1,706.5,177.5
US_Oregon,2020,49,0,181,181,200,256,296,752,933,716675,2742158,3458833,481657,228284,84814,4253588,6.0,4.3,-4.3,56.8,155.8,25.2,160.1,20.9,319.0,153.6,46.4,856.1,195.4,60.6,2681.2,227.4,68.6,576.5,175.5,168.2,715.4,217.6
US_Oregon,2020,50,11,183,194,206,243,304,753,947,716675,2742158,3458833,481657,228284,84814,4253588,13.4,9.6,1.4,53.8,147.4,35.6,157.0,37.0,302.3,145.6,60.4,849.9,194.0,49.0,2894.8,245.5,58.5,585.1,167.9,169.7,721.8,225.2
US_Oregon,2020,51,16,182,198,193,261,332,786,984,716675,2742158,3458833,481657,228284,84814,4253588,18.0,12.9,3.1,55.0,150.8,31.2,163.7,34.3,352.1,169.6,23.4,872.9,199.3,61.7,2942.9,249.6,82.4,618.5,167.5,178.6,759.7,224.3
US_Oregon,2020,52,21,183,204,180,215,285,680,884,716675,2742158,3458833,481657,228284,84814,4253588,12.9,9.3,11.7,61.0,167.2,15.8,176.5,27.5,337.0,162.3,17.7,906.5,206.9,8.1,2848.6,241.6,43.4,610.8,69.2,179.8,764.9,119.1
US_Oregon,2021,1,0,201,201,178,236,265,679,880,716675,2742158,3458833,481657,228284,84814,4253588,11.6,8.3,-8.3,63.1,173.0,28.0,181.3,19.7,345.2,166.3,11.7,970.3,221.5,14.5,3332.5,282.6,-17.6,670.4,8.6,194.5,827.2,52.8
US_Oregon,2021,2,13,199,212,179,229,275,683,895,716675,2742158,3458833,481657,228284,84814,4253588,8.8,6.3,6.7,62.0,169.9,29.1,176.2,35.8,369.5,178.0,1.0,942.1,215.1,13.9,3471.0,294.4,-19.4,687.4,-4.4,197.5,840.0,55.0
US_Oregon,2021,3,0,190,190,190,207,261,658,848,716675,2742158,3458833,481657,228284,84814,4253588,11.5,8.3,-8.3,65.6,180.0,10.0,188.3,1.7,335.4,161.6,28.4,957.1,218.5,-11.5,3229.2,273.9,-12.9,653.9,4.1,192.5,819.0,29.0
US_Oregon,2021,4,17,175,192,186,202,259,647,839,716675,2742158,3458833,481657,228284,84814,4253588,11.1,7.9,9.1,56.2,154.1,20.9,162.0,30.0,301.2,145.1,40.9,881.4,201.2,0.8,3121.9,264.8,-5.8,611.1,35.9,176.7,751.7,87.3
US_Oregon,2021,5,15,191,206,173,180,275,628,834,716675,2742158,3458833,481657,228284,84814,4253588,17.6,12.6,2.4,57.2,156.8,34.2,169.4,36.6,317.8,153.1,19.9,874.7,199.7,-19.7,2888.6,245.0,30.0,597.8,30.2,175.1,744.8,89.2
US_Oregon,2021,6,11,178,189,158,198,250,606,795,716675,2742158,3458833,481657,228284,84814,4253588,15.7,11.2,-0.2,56.1,153.8,24.2,165.0,24.0,320.2,154.2,3.8,822.3,187.7,10.3,3165.2,268.5,-18.5,610.4,-4.4,177.5,755.1,39.9
US_Oregon,2021,7,0,164,164,181,206,247,634,798,716675,2742158,3458833,481657,228284,84814,4253588,5.6,4.0,-4.0,55.5,152.1,11.9,156.1,7.9,297.6,143.4,37.6,851.2,194.3,11.7,2931.4,248.6,-1.6,586.3,47.7,169.7,721.7,76.3
US_Oregon,2021,8,0,164,164,159,185,269,613,777,716675,2742158,3458833,481657,228284,84814,4253588,11.1,8.0,-8.0,54.4,149.1,14.9,157.0,7.0,345.2,166.3,-7.3,812.1,185.4,-0.4,2962.7,251.3,17.7,602.9,10.1,173.8,739.4,37.6
US_Oregon,2021,9,13,139,152,159,201,257,617,769,716675,2742158,3458833,481657,228284,84814,4253588,17.5,12.6,0.4,56.7,155.5,-16.5,168.0,-16.0,331.5,159.7,-0.7,875.2,199.8,1.2,2908.2,246.7,10.3,606.1,10.9,176.9,752.6,16.4
US_Oregon,2021,10,0,156,156,143,199,221,563,719,716675,2742158,3458833,481657,228284,84814,4253588,13.8,9.9,-9.9,60.6,166.2,-10.2,176.1,-20.1,333.8,160.8,-17.8,858.2,195.9,3.1,2943.6,249.7,-28.7,606.4,-43.4,179.0,761.3,-42.3
US_Oregon,2021,11,0,156,156,155,183,215,553,709,716675,2742158,3458833,481657,228284,84814,4253588,21.2,15.2,-15.2,58.2,159.5,-3.5,174.8,-18.8,337.2,162.4,-7.4,902.6,206.0,-23.0,3009.0,255.2,-40.2,623.7,-70.7,182.5,776.4,-67.4
US_Oregon,2021,12,0,137,137,113,160,199,472,609,716675,2742158,3458833,481657,228284,84814,4253588,13.4,9.6,-9.6,51.9,142.4,-5.4,152.0,-15.0,320.5,154.4,-41.4,870.2,198.6,-38.6,2953.4,250.5,-51.5,603.5,-131.5,172.5,733.9,-124.9
US_Oregon,2021,13,11,112,123,99,132,199,430,553,716675,2742158,3458833,481657,228284,84814,4253588,13.0,9.3,1.7,56.0,153.4,-41.4,162.7,-39.7,312.0,150.3,-51.3,910.8,207.9,-75.9,2799.5,237.4,-38.4,595.7,-165.7,173.2,736.6,-183.6
US_Pennsylvania,2020,1,43,600,643,510,664,966,2140,2783,2161130,8190101,10351231,1397574,724743,329508,12803056,20.6,44.5,-1.5,72.6,594.3,5.7,638.8,4.2,390.8,546.2,-36.2,1022.5,741.0,-77.0,3114.1,1026.1,-60.1,2313.4,-173.4,226.7,2902.4,-119.4
US_Pennsylvania,2020,2,44,557,601,552,681,1011,2244,2845,2161130,8190101,10351231,1397574,724743,329508,12803056,21.4,46.1,-2.1,71.8,588.0,-31.0,634.2,-33.2,386.9,540.7,11.3,989.6,717.2,-36.2,3335.4,1099.1,-88.1,2356.9,-112.9,230.0,2944.8,-99.8
US_Pennsylvania,2020,3,49,613,662,557,647,994,2198,2860,2161130,8190101,10351231,1397574,724743,329508,12803056,20.9,45.2,3.8,70.8,579.8,33.2,624.9,37.1,395.5,552.8,4.2,1033.8,749.2,-102.2,3241.8,1068.2,-74.2,2370.2,-172.2,230.1,2946.1,-86.1
US_Pennsylvania,2020,4,34,603,637,528,680,948,2156,2793,2161130,8190101,10351231,1397574,724743,329508,12803056,22.6,48.8,-14.8,73.2,599.4,3.6,648.2,-11.2,392.6,548.7,-20.7,1020.2,739.4,-59.4,3288.6,1083.6,-135.6,2371.6,-215.6,232.2,2972.4,-179.4
US_Pennsylvania,2020,5,45,573,618,510,665,1012,2187,2805,2161130,8190101,10351231,1397574,724743,329508,12803056,22.6,48.8,-3.8,69.5,569.6,3.4,618.4,-0.4,383.0,535.3,-25.3,1019.9,739.2,-74.2,3081.7,1015.4,-3.4,2289.9,-102.9,223.4,2860.0,-55.0
US_Pennsylvania,2020,6,37,594,631,507,641,1001,2149,2780,2161130,8190101,10351231,1397574,724743,329508,12803056,19.1,41.2,-4.2,72.5,593.6,0.4,634.8,-3.8,385.0,538.1,-31.1,996.3,722.0,-81.0,3104.2,1022.9,-21.9,2283.0,-134.0,224.3,2871.4,-91.4
US_Pennsylvania,2020,7,40,577,617,520,696,973,2189,2806,2161130,8190101,10351231,1397574,724743,329508,12803056,22.0,47.5,-7.5,69.8,571.4,5.6,618.9,-1.9,393.3,549.7,-29.7,978.6,709.2,-13.2,3198.7,1054.0,-81.0,2312.9,-123.9,225.4,2885.4,-79.4
US_Pennsylvania,2020,8,38,561,599,521,661,912,2094,2693,2161130,8190101,10351231,1397574,724743,329508,12803056,22.1,47.8,-9.8,69.3,567.6,-6.6,615.4,-16.4,380.8,532.1,-11.1,928.6,673.0,-12.0,3202.4,1055.2,-143.2,2260.4,-166.4,221.1,2831.4,-138.4
US_Pennsylvania,2020,9,46,584,630,510,618,1007,2135,2765,2161130,8190101,10351231,1397574,724743,329508,12803056,20.5,44.2,1.8,72.0,590.0,-6.0,634.2,-4.2,375.7,525.0,-15.0,947.5,686.7,-68.7,2991.8,985.8,21.2,2197.5,-62.5,217.6,2785.4,-20.4
US_Pennsylvania,2020,10,34,595,629,515,680,954,2149,2778,2161130,8190101,10351231,1397574,724743,329508,12803056,23.5,50.8,-16.8,74.3,608.4,-13.4,659.2,-30.2,365.0,510.1,4.9,950.8,689.1,-9.1,2994.9,986.8,-32.8,2186.0,-37.0,218.8,2801.4,-23.4
US_Pennsylvania,2020,11,44,627,671,531,668,959,2158,2829,2161130,8190101,10351231,1397574,724743,329508,12803056,20.1,43.5,0.5,69.9,572.9,54.1,616.4,54.6,373.4,521.8,9.2,988.8,716.6,-48.6,2965.3,977.1,-18.1,2215.5,-57.5,217.5,2785.0,44.0
US_Pennsylvania,2020,12,43,519,562,504,651,882,2037,2599,2161130,8190101,10351231,1397574,724743,329508,12803056,24.9,53.7,-10.7,69.9,572.7,-53.7,626.5,-64.5,350.4,489.6,14.4,941.2,682.1,-31.1,3020.5,995.3,-113.3,2167.0,-130.0,214.8,2750.0,-151.0
US_Pennsylvania,2020,13,42,548,590,470,675,996,2141,2731,2161130,8190101,10351231,1397574,724743,329508,12803056,18.8,40.5,1.5,67.8,555.1,-7.1,595.7,-5.7,364.8,509.8,-39.8,939.6,681.0,-6.0,2935.1,967.1,28.9,2157.9,-16.9,211.6,2708.7,22.3
US_Pennsylvania,2020,14,41,651,692,539,738,1034,2311,3003,2161130,8190101,10351231,1397574,724743,329508,12803056,20.7,44.8,-3.8,66.7,546.5,104.5,591.3,100.7,344.4,481.3,57.7,949.4,688.0,50.0,2936.9,967.7,66.3,2137.1,173.9,209.7,2685.0,318.0
US_Pennsylvania,2020,15,45,657,702,662,874,1215,2751,3453,2161130,8190101,10351231,1397574,724743,329508,12803056,23.2,50.1,-5.1,70.2,575.3,81.7,625.4,76.6,349.9,489.0,173.0,950.5,688.9,185.1,2823.5,930.4,284.6,2108.3,642.7,210.1,2689.6,763.4
US_Pennsylvania,2020,16,33,700,733,710,919,1378,3007,3740,2161130,8190101,10351231,1397574,724743,329508,12803056,22.4,48.5,-15.5,65.4,535.3,164.7,583.8,149.2,353.5,494.0,216.0,911.2,660.4,258.6,2869.6,945.6,432.4,2100.0,907.0,206.3,2640.9,1099.1
US_Pennsylvania,2020,17,39,698,737,661,937,1487,3085,3822,2161130,8190101,10351231,1397574,724743,329508,12803056,25.2,54.4,-15.4,68.1,557.4,140.6,611.8,125.2,337.0,471.0,190.0,880.9,638.4,298.6,2720.2,896.3,590.7,2005.7,1079.3,201.2,2576.3,1245.7
US_Pennsylvania,2020,18,43,668,711,645,833,1372,2850,3561,2161130,8190101,10351231,1397574,724743,329508,12803056,20.4,44.2,-1.2,67.7,554.4,113.6,598.5,112.5,357.0,498.9,146.1,833.5,604.1,228.9,2608.1,859.4,512.6,1962.4,887.6,196.8,2519.2,1041.8
US_Pennsylvania,2020,19,42,672,714,642,808,1274,2724,3438,2161130,8190101,10351231,1397574,724743,329508,12803056,21.1,45.5,-3.5,64.8,531.1,140.9,576.6,137.4,340.0,475.2,166.8,856.4,620.7,187.3,2499.2,823.5,450.5,1919.4,804.6,191.7,2454.2,983.8
US_Pennsylvania,2020,20,36,617,653,586,795,1249,2630,3283,2161130,8190101,10351231,1397574,724743,329508,12803056,22.6,48.8,-12.8,66.8,547.1,69.9,595.9,57.1,349.7,488.7,97.3,856.6,620.8,174.2,2600.3,856.8,392.2,1966.4,663.6,196.9,2521.2,761.8
US_Pennsylvania,2020,21,44,623,667,532,685,1090,2307,2974,2161130,8190101,10351231,1397574,724743,329508,12803056,22.0,47.5,-3.5,66.6,545.5,77.5,593.0,74.0,348.7,487.3,44.7,841.0,609.5,75.5,2555.6,842.1,247.9,1938.9,368.1,194.5,2490.2,483.8
US_Pennsylvania,2020,22,52,580,632,526,672,959,2157,2789,2161130,8190101,10351231,1397574,724743,329508,12803056,22.7,49.1,2.9,65.1,533.3,46.7,582.4,49.6,338.9,473.7,52.3,855.7,620.2,51.8,2508.2,826.5,132.5,1920.4,236.6,192.2,2461.2,327.8
US_Pennsylvania,2020,23,43,647,690,495,655,884,2034,2724,2161130,8190101,10351231,1397574,724743,329508,12803056,22.1,47.8,-4.8,69.2,566.9,80.1,614.7,75.3,343.6,480.3,14.7,868.3,629.3,25.7,2506.2,825.8,58.2,1935.4,98.6,195.9,2508.6,215.4
US_Pennsylvania,2020,24,46,623,669,476,604,822,1902,2571,2161130,8190101,10351231,1397574,724743,329508,12803056,25.2,54.4,-8.4,67.2,550.4,72.6,604.9,64.1,332.4,464.6,11.4,831.2,602.4,1.6,2627.8,865.9,-43.9,1932.9,-30.9,195.1,2498.2,72.8
US_Pennsylvania,2020,25,43,593,636,519,606,859,1984,2620,2161130,8190101,10351231,1397574,724743,329508,12803056,25.3,54.7,-11.7,68.4,560.2,32.8,615.0,21.0,351.1,490.7,28.3,779.0,564.5,41.5,2518.6,829.9,29.1,1885.1,98.9,192.2,2460.5,159.5
US_Pennsylvania,2020,26,48,599,647,479,619,815,1913,2560,2161130,8190101,10351231,1397574,724743,329508,12803056,20.8,44.9,3.1,66.4,544.2,54.8,589.0,58.0,327.5,457.7,21.3,837.0,606.6,12.4,2492.3,821.2,-6.2,1885.6,27.4,190.2,2435.2,124.8
US_Pennsylvania,2020,27,48,619,667,463,611,853,1927,2594,2161130,8190101,10351231,1397574,724743,329508,12803056,23.0,49.8,-1.8,69.5,568.9,50.1,618.7,48.3,327.4,457.6,5.4,832.0,603.0,8.0,2404.7,792.4,60.6,1852.9,74.1,190.0,2432.5,161.5
US_Pennsylvania,2020,28,57,638,695,497,615,868,1980,2675,2161130,8190101,10351231,1397574,724743,329508,12803056,24.4,52.7,4.3,64.0,524.5,113.5,577.2,117.8,335.2,468.5,28.5,804.4,583.0,32.0,2421.6,797.9,70.1,1849.4,130.6,186.4,2386.5,288.5
US_Pennsylvania,2020,29,52,577,629,452,602,874,1928,2557,2161130,8190101,10351231,1397574,724743,329508,12803056,23.4,50.5,1.5,66.1,541.2,35.8,591.7,37.3,317.4,443.6,8.4,823.4,596.7,5.3,2477.8,816.5,57.5,1856.8,71.2,188.1,2408.8,148.2
US_Pennsylvania,2020,30,44,605,649,476,602,804,1882,2531,2161130,8190101,10351231,1397574,724743,329508,12803056,21.7,46.8,-2.8,64.8,530.8,74.2,577.6,71.4,326.6,456.5,19.5,818.5,593.2,8.8,2431.0,801.0,3.0,1850.7,31.3,186.6,2389.1,141.9
US_Pennsylvania,2020,31,48,659,707,498,622,815,1935,2642,2161130,8190101,10351231,1397574,724743,329508,12803056,18.8,40.6,7.4,65.6,537.3,121.7,577.8,129.2,317.9,444.3,53.7,833.7,604.2,17.8,2429.4,800.5,14.5,1849.0,86.0,186.5,2387.8,254.2
US_Pennsylvania,2020,32,46,539,585,483,640,831,1954,2539,2161130,8190101,10351231,1397574,724743,329508,12803056,20.4,44.2,1.8,68.4,560.4,-21.4,604.5,-19.5,323.8,452.5,30.5,852.0,617.5,22.5,2426.7,799.6,31.4,1869.7,84.3,190.1,2433.9,105.1
US_Pennsylvania,2020,33,42,634,676,529,613,840,1982,2658,2161130,8190101,10351231,1397574,724743,329508,12803056,24.9,53.8,-11.8,62.9,515.4,118.6,569.2,106.8,341.7,477.6,51.4,816.3,591.6,21.4,2437.7,803.2,36.8,1872.4,109.6,187.5,2401.2,256.8
US_Pennsylvania,2020,34,47,545,592,522,642,879,2043,2635,2161130,8190101,10351231,1397574,724743,329508,12803056,22.4,48.5,-1.5,66.3,542.9,2.1,591.4,0.6,337.4,471.5,50.5,754.3,546.7,95.3,2486.7,819.4,59.6,1837.6,205.4,186.8,2391.1,243.9
US_Pennsylvania,2020,35,51,543,594,496,657,838,1991,2585,2161130,8190101,10351231,1397574,724743,329508,12803056,21.1,45.5,5.5,67.3,551.4,-8.4,597.0,-3.0,337.2,471.3,24.7,805.7,583.9,73.1,2434.5,802.2,35.8,1857.4,133.6,188.5,2413.9,171.1
